2021-10-06	3516.570313	3622.551270	3354.469727
2021-10-07	3576.814453	3650.013184	3479.909180
2021-10-08	3587.832764	3667.957520	3547.828125
2021-10-09	3559.997803	3628.237305	3544.640381
2021-10-10	3575.020508	3603.244873	3414.970947
2021-10-11	3419.726807	3622.289551	3385.761719
2021-10-12	3546.477783	3546.477783	3407.338135
2021-10-13	3492.753662	3607.741699	3417.602051
2021-10-14	3604.958984	3819.258545	3590.275146
2021-10-15	3790.154297	3895.466309	3735.363525
2021-10-16	3865.666504	3962.453125	3805.885986
2021-10-17	3829.858887	3914.897949	3660.723389
2021-10-18	3847.729980	3888.209229	3686.750488
